2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0.767861742,0.747443006,0.739417622,0.778816951,0.820829058,0.837487529,0.821146384,0.780902153,0.733194083,0.718560407,0.713079511,0.712941609,0.679429992,0.659717835,0.615474367,0.566623066,0.531033068,0.507667952,0.494735963,0.476032632,,
649216.681,659839.98,653620.748,727694.148,839779.67,850868.678,899269.411,904450.882,970911.59,952294.231,1093466.397,1124778.91,1177675.385,1235632.32,1264106.575,1328664.11,1336397.813,,,,,
59845.44,67212.443,54036.912,60795.193,71579.84,85026.729,103838.439,135433.311,149796.95,171916.294,199748.824,246191.379,277826.588,320389.457,353880.168,366949.356,403091.308,,,,,
17.27195071,15.88820524,14.66406548,12.35561273,10.32455638,8.983693687,8.08849227,6.84437821,6.027781706,5.294013644,4.417393041,3.801649672,3.404845621,3.01955762,2.883354088,,,,,,,
0.548408768,-0.67382888,1.500542639,3.089543048,4.89483849,6.056192143,7.858073703,8.42170831,8.435545073,10.3609957,11.44641322,11.86012321,14.35974038,14.75645141,15.02180074,,,,,,,
0.234116031,0.225125916,0.209592277,0.190500614,0.178624753,0.297304582,0.387166019,0.476782488,0.8595734,1.292334096,1.673852403,2.137640198,2.657514988,3.564878351,4.056659804,4.857004208,,,,,,
1.234530566,1.179784044,1.519015043,2.268318021,2.290399555,2.12312425,1.913603638,1.893174152,1.972608903,1.887829029,1.760219422,1.835335837,1.953846265,2.053005141,2.33928636,,,,,,,
82.12597124,79.86169679,80.86235706,82.69464165,81.48633403,81.70185078,82.49361295,82.84347871,80.28994703,80.24837277,79.40102506,81.1740028,77.85989297,77.42446658,74.82288737,72.96207597,,,,,,
95.35548401,95.78682709,96.1137085,96.44287872,96.77371216,97.10500336,97.4377594,97.77693176,98.13040924,98.52694702,99.40914917,99.69618225,99.92107391,99.99243164,100,100,100,100,100,100,100,
23.5,23.4,23.1,23.3,23.5,24.5,25.3,26.8,28.7,31,33.5,36.3,39,42.2,45.4,48.6,52,55.2,59,61.9,65.2,
1.201463549,1.005733407,0.894250328,0.847326509,0.409866452,0.392020612,0.323267491,0.242865007,0.203902494,0.170438045,0.22763783,0.188972499,0.122710123,0.12828055,0.140226387,0.314493072,0.165592102,0.152878071,0.154884167,0.205776269,0.224323527,0.283556845
2.22364383,1.893573982,2.136014103,2.273815498,1.194826868,1.211718347,1.00290604,0.89609135,0.72129494,0.783488119,0.859614855,0.839433198,0.848718591,0.813217286,0.777969161,1.150768612,1.50077694,1.67787976,1.741667646,1.936726477,1.875593753,1.916488361
1.385203299,1.177544549,1.180506107,1.056775884,1.319329476,1.379391254,0.967582508,1.102691032,0.985569857,0.85737573,0.502270691,-0.44876898,-0.13436076,-0.49141015,-0.690777502,-0.2219718,-0.570288014,-0.70901688,-0.502901432,-0.432706218,-0.406498466,
0.430066624,0.314606289,0.284304959,0.206982814,0.208974446,0.19498444,0.11548955,0.101110691,0.06722765,0.04932668,0.02370861,-0.017130787,-0.004613283,-0.015086133,-0.019741179,-0.00640447,-0.016526549,-0.018695352,-0.011593218,-0.00986265,-0.009005494,
2158550049,1967219971,1901589966,1531150024,1763239990,1848199951,1345719971,1435560059,1208069946,1075300049,697799987.8,-504399993.9,21879999.16,-607989990.2,-928450012.2,-330239990.2,-744650024.4,-997679992.7,-705450012.2,-559890014.6,,
18100000.38,12529999.73,11359999.66,12020000.46,12340000.15,14390000.34,11140000.34,13329999.92,11960000.04,10539999.96,11000000,10189999.58,10163968.09,8923007.011,8713480.949,7966463.566,7065320.969,7962540.15,6989086.151,7903999.805,7692999.84,
168071000,-2721690000,-4061635000,-2794158000,1646242000,2360240000,-1145666000,1333985000,-2384386000,-707248000,2718001000,24975998000,24819762000,20675577000,28820372000,-1679813000,7976749000,39224797000,66140148000,59557717000,71472946000,89977582000
-2138296000,-5651338000,-3395153000,-2932125000,4148865000,2625096000,5794863000,13851610000,14238099000,-10477226000,24119960000,28416365000,15942605000,18895291000,45056776000,19772777000,12345786000,3768480000,-5419975000,52980687000,19255794000,46004342000
0,42082500,-16502600,-58948500,59251800,235441306.5,237218924.9,104987617.8,65840628.67,-34191620.09,40013967.75,-21443783.51,-62351565.49,-57956187,390186602,-84623030,80979521,114962949,106687792,159406753,392048453,269360364
949726000,663126000,-576913000,-837387000,306268000,273697000,233230000,285308000,632871000,298519000,195621000,53804000,-96004000,-74989000,81380000,176614000,90344000,765075000,476575000,715661000,328679000,720985000
6550000.191,11229999.54,3829999.924,4360000.134,5500000,11750000,14670000.08,26790000.92,11390000.34,15720000.27,13710000.04,22920000.08,34750000,12159999.85,26209999.08,32838554.38,21832637.79,15020208.36,33433708.19,8506978.035,-10159957.89,
261367000,1035647000,-1054483000,1164320000,3689595000,4910145000,1705472000,2196374000,-1092486000,-38801000,-1459326000,25029333000,35631256000,28480896000,53880131000,8775622000,22273277000,82188602000,94184976000,1.05E+11,1.62E+11,88951495000
8.9646,30.5454,35.4135,42.5199,46.8023,51.8675,53.1147,53.9241,48.4412,52.9177,68.9776,73.1696,68.989,72.7489,69.6955,61.6481,56.6796,60.462,62.1392,57.0113,53.1312,53.5142
94729343676,90973850330,87624812204,83705626282,89063456249,86759585791,89020277942,91392949316,97096164294,1.01E+11,1.02E+11,1.15E+11,1.39E+11,1.53E+11,1.79E+11,1.46E+11,1.60E+11,1.96E+11,2.60E+11,3.18E+11,3.92E+11,4.75E+11
12.1926255,13.96093592,12.74148986,12.55586549,12.68368662,12.59361323,11.8828095,10.61575188,8.358939547,8.923627619,12.25418586,14.09159426,13.48811965,15.59614786,16.95474809,12.11551205,12.64947104,13.8649356,14.17950295,14.846718,15.95491949,15.37554136
1298240004,1119580012,1269150018,1211249963,1659589999,1757790021,1218430025,1459919996,1449469983,1233250018,790810002.2,751260007.8,278440006.2,-124150002.1,-300969980.8,39519958.75,-101940031.2,-356499985.6,-199920008.4,-124870015.4,-267559976.9,
370000.0048,259999.9905,270000.0107,,300000.0119,270000.0107,129999.9952,150000.006,790000.0215,490000.0095,119999.9973,5590000.153,9189999.58,12630000.11,9800000.191,4019999.981,8840000.153,310000.0024,1259999.99,1250000,44150001.53,
24899999.62,26450000.76,17899999.62,16760000.23,25639999.39,27750000,30510000.23,24809999.47,16709999.08,5280000.21,3950000.048,2150000.095,589999.9738,689999.9976,389999.9857,379999.9952,479999.9893,920000.0167,1419999.957,2410000.086,2890000.105,
-21229999.54,-13680000.31,-28239999.77,-19569999.69,-13739999.77,-12819999.69,-23290000.92,42130001.07,-16739999.77,-24329999.92,-26709999.08,-33040000.92,-13090000.15,-15460000.04,-14649999.62,-15869999.89,-15619999.89,-13850000.38,-10460000.04,-14090000.15,-25299999.24,
50000.00075,90000.00358,159999.9964,600000.0238,270000.0107,400000.006,330000.0131,509999.9905,7719999.79,790000.0215,579999.9833,519999.9809,449999.9881,39999.99911,90000.00358,39999.99911,0,0,19999.99955,19999.99955,,
31979999.54,14329999.92,12979999.54,4019999.981,12670000.08,8350000.381,21530000.69,67449996.95,43000000,45779998.78,1440000.057,-22110000.61,-819999.9928,-17290000.92,-1830000.043,-23440000.53,-23030000.69,-31750000,-28340000.15,-26420000.08,-26850000.38,
,,,,,,,3.32,,,3.49,,3.52,,3.531463,,3.661104,,3.61,,,
,,,,,,,2.99,,,3.16,,3.25,,3.205138,,3.318883,,3.29,,,
,,,,,,,,,,1.199068554,1.956082927,3.766088954,5.134092309,9.705071946,19.55923065,47.59653838,207.6492517,443.5127891,729.7386956,948.4586493,
11.45709253,14.17163437,16.72399342,20.38578862,24.04009737,26.85633691,28.0092729,27.66805457,25.58768652,23.42812363,21.83540163,21.00920709,20.35423498,19.40156531,18.00692033,16.57411492,14.73896291,13.7389423,13.55508705,13.43539156,12.76610275,12.6727911
41000000,44726084,55717488,61898336,74725444,67245263,84810503,103823024,115941970,108799933.7,131989200,146441501,159337100,174393600,185136300,193734000,197849000,222155820,233201600,242030000,245103781,
1377050,1469410,1565840,1724670,1928880,2072600,2195441,2379700,2510628,2523917,2764413,2946579,2918709,2917390,2753020,2375430,2379230,2696220,2882100,,,
,,,,,,,,,,,,,,,,45,50,55,65,,
,,,,40,40,40,40,40,40,50,50,50,50,50,70,83.4,83.4,83.4,83.4,,
,,,,64.44444444,64.44444444,57.77777778,61.11111111,61.11111111,62.22222222,65.55555667,68.88888889,70,70,70,70,80,78.8889,80,80,80,
,,,,69928,81706,90368,99869,102158,85338,106470,140675,144834,144932,144152,169330,170770,200594,238165,250553,229248,
46532,56460,73572,86627,101579,151587,188027,253439,298620,339654,409124,507538,642401,644398,548428,551481,631949,610817,689097,691771,752339,
5653000000,325000000,1430000000,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,68.8,68.6,67.9,68.2,66.5,64,59.2,,
,,,,,,,,,,,,2.1,,,,,,,,,
,,,,,,,,,,,,,13,11,11,9,9,5,4.55,,
,,,,,,,,,,,,,34.35,31.35,31.35,28.9,24.9,8.55,8.55,,
,,,,,,,,,,,,,1.9,0.9,1.7,1.6,1.5,1.2,1.1,,
,,,,,,,,,,,,,3,3,3,3,3,3,3,,
,,,,,,,,,,,,,,125.8929,125.8929,125.8929,125.8929,77.25,77.25,,
,,,,,,,,,,,,3.9,,,,,,,,,
,,,49.45,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,27.5,,,,,,,,,
,,,,,,,,,,,,11.6,,,,,,,,,
,,,,,,,,,,,,,,25.93349,25.93349,25.93349,25.93349,25.93349,20.7,,
,,,,,,,,,,,,33.7,,,,,,,,,
,,,,,,,,,,,,,30.2,33.2,89.5,91.1,95.3,98.1,100,,
,,,,,,,,,,3.579166494,3.824919054,3.812855849,4.302684327,6.890606443,7.706354039,9.081590345,8.578018031,8.669261084,8.153255979,8.583740517,
,,,,,,,,,,,,,,,,,0.666,0.652821958,,0.659694254,
,,,,,,,,,,,,,,,,,0.648,0.626458466,,0.632632613,
,,,,,,,,,,,,,,,,,0.673,0.647098839,,0.653102636,
,,,,,23.80263118,24.57076042,16.4101963,25.4133274,24.56364881,23.11341166,24.90310597,25.96270849,28.26510652,19.88172055,20.64052073,21.23232322,19.10206512,20.10805292,18.90029886,21.15158295,
,,,,,0,0,0.000125919,0.000270131,8.99E-05,4.77E-05,0.005452398,0.0810272,0.069797099,0.043654635,0.137842208,0.11655832,0.146485031,0.093043331,0.069310413,0.058253118,
,,,,,6.72809146,5.823870069,5.497040471,5.55099717,4.195902724,4.881596847,5.144805463,5.113801549,4.551820952,4.637551666,4.037253356,3.894341341,3.88945471,3.481826778,3.508320829,3.192496501,
,,,,,1.46E+12,1.31E+12,1.74E+12,2.11E+12,2.44E+12,2.93E+12,3.41E+12,3.68E+12,3.77E+12,3.91E+12,3.90E+12,4.05E+12,4.75E+12,4.96E+12,5.07E+12,4.91E+12,
,,,,,1.80E+12,2.22E+12,4.52E+12,3.54E+12,4.06E+12,4.63E+12,5.48E+12,6.00E+12,6.50E+12,1.02E+13,1.11E+13,1.17E+13,1.32E+13,1.52E+13,1.59E+13,1.43E+13,
,,,,,2.69E+11,3.13E+11,1.97E+12,4.77E+11,4.72E+11,4.20E+11,4.52E+11,4.75E+11,6.22E+11,9.47E+11,1.21E+12,1.21E+12,2.37E+12,1.12E+12,1.51E+12,1.15E+12,
,,,,,,,,,,,,,36500000000,33500000000,24215000000,,,,,,
,,,,,,,,,,,63.82,,,78.93,,,79.53,,,,88.71
3500000,3630000.114,4570000.172,4869999.886,4639999.866,4510000.229,3650000.095,4139999.866,6500000,3569999.933,3440000.057,2380000.114,4531669.14,3988326.073,3997893.095,3696190.834,1592326.88,1901918.888,1633020.043,2629724.741,3054019.928,
1649999.976,2089999.914,2720000.029,2809999.943,,1480000.019,259999.9905,2240000.01,2349999.905,1710000.038,1090000.033,2190000.057,,,,,603046.8941,222660.0051,2949826.002,2732331.514,3028481.245,
-143633000,475647000,10217000,65000000,711217000,1252145000,1705472000,740000000,-350000000,461199000,-1459326000,13105700000,19393256000,22075896000,34986384000,-2766385000,19749290000,50102743000,31693352000,54734209000,88945714000,18686499000
1519270076,2155384827,-1197117948,-2810780958,953532365.1,1950107629,1663919958,1289235861,1940351261,1367452013,-2275557894,1456533115,-23503664.9,-3619867224,-165990814.4,-3891078904,-3811850490,-3651236613,-1699995590,-696205426.7,-1007539663,-544308069.7
313626000,223665000,94747000,-6329000,-138355000,-152377000,-213835000,-267100000,-306380000,-336646000,-355179000,-1555734000,-740916000,-780210000,-822868000,-799584000,-817487000,-780177000,-681363000,-510210000,-411374000,-309951000
,,,,,,,,,,,,1502265.93,1616591.93,1257240.057,2005310.059,1561280.012,2199330.091,1657945.991,4169859.886,2195072.174,
-2045000000,-1894000000,-388000000,1026353000,6192217000,5175000000,8646000000,14714000000,15530000000,-9808779000,19942633000,28469700000,26754099000,26700610000,70116535000,30228211000,26642314000,46732286000,22624852000,98742084000,1.10E+11,44978255000
,,,,,,,,,,,,,,,,,,,,,11.05062789
11118246000,11549545000,11254207000,10656808000,11034761000,11139798000,11415040000,11761514000,12464003000,12756051000,12961701000,13021286000,12913033000,12824491000,12897877000,13069721000,13145616000,13906782000,14371236000,15067104000,15408995000,16085112000
13080000000,56300000000,65680000000,88093000000,1.16E+11,1.48E+11,1.73E+11,2.04E+11,1.87E+11,2.41E+11,5.12E+11,7.71E+11,7.92E+11,1.08E+12,1.24E+12,8.22E+11,8.01E+11,1.03E+12,1.22E+12,1.21E+12,1.24E+12,1.45E+12
308529088,297593664,321934336,351877696,367752768,338451136,356241920,374203200,364735936,10957633395,10764299165,10731028343,10742560524,10764083662,10126666126,9685796677,9396432681,9954225478,9721171325,9665491726,10066998409,50673914230
1570000.052,4840000.153,16989999.77,25629999.16,21489999.77,23170000.08,18870000.84,40799999.24,65220001.22,52880001.07,85720001.22,48979999.54,49380001.07,42459999.08,32139999.39,33419998.17,46090000.15,38869998.93,31329999.92,35119998.93,21819999.69,
,,,,,,,,1440000.057,90000.00358,,,,100000.0015,140000.0006,79999.99821,90000.00358,90000.00358,,,,
9899999.619,9649999.619,12189999.58,11939999.58,14750000,13810000.42,14369999.89,16969999.31,24520000.46,21670000.08,22549999.24,23489999.77,24319999.69,21159999.85,19920000.08,11439999.58,10369999.89,10079999.92,11579999.92,11260000.23,9069999.695,
769190002.4,686130004.9,828710022,759719970.7,964690002.4,1064270020,561080017.1,435660003.7,278250000,141960006.7,-192660003.7,-377609985.4,-838369995.1,-792640014.6,-885669982.9,-742780029.3,-949150024.4,-949039978,-931880004.9,-863380004.9,-856969970.7,
,,,,,,,250000,379999.9952,1860000.014,779999.9714,360000.0143,810000.0024,310000.0024,280000.0012,1539999.962,2440000.057,2670000.076,4119999.886,4940000.057,5269999.981,
10939999.58,9170000.076,4050000.191,2910000.086,3480000.019,6579999.924,7420000.076,9510000.229,9590000.153,7150000.095,5610000.134,2809999.943,4050000.191,6329999.924,7309999.943,2319999.933,1970000.029,660000.0262,569999.9928,-379999.9952,430000.0072,
6.03000021,7.046999931,7.852000237,8.454999924,8.270000458,8.328000069,8.18200016,8.069999695,8.57199955,8.892999649,8.62899971,8.800999641,8.987000465,9.184000015,9.37100029,9.538000107,9.43500042,9.328000069,9.053999901,9.618000031,10.7130003,10.39900017
82.88300323,82.44100189,81.98899841,81.52799988,81.05699921,80.57700348,80.08699799,79.58799744,79.07900238,78.55999756,78.03299713,78.06800079,77.70999908,77.35099792,77.11599731,76.86599731,76.48899841,75.99199677,75.47699738,75.06300354,74.47000122,74.29000092
70.52200317,69.86799622,69.20600128,68.53600311,67.85700226,67.16999817,66.47599792,65.77400208,65.06500244,64.34899902,63.62599945,63.81600189,63.68099976,63.56700134,63.56800079,63.56499863,63.4679985,63.29199982,63.11399841,63.01399994,61.81800079,61.61199951
82.58,81.9,81.1,80.25,79.45,78.78,78.24,77.84,77.52,77.19,76.79,76.69,76.58,76.46,76.35,76.26,76.19,76.12,76.02,75.88,,
67.91999817,,,,,,,,,,57.38000107,,,,,,,,,,,
67.79000092,,,,,,,,,,55.11000061,,,,,,,,,,,
27.48999977,27.69000053,28.59000015,29.29999924,30.60000038,31.39999962,32.20000076,32.40000153,33.20000076,34.09999847,34.59999847,35.70000076,36.09999847,38.5,40.59999847,42.22999954,43.5,44.90999985,45.61000061,47.25,,
22.5,22.29999924,21.39999962,21.60000038,22.5,23.79999924,25.20000076,26.79999924,27.20000076,27.79999924,28.70000076,29.5,30.29999924,30.10000038,29.89999962,29.18000031,28.79999924,28.11000061,28.31999969,27.42000008,,
24.04000092,23.28000069,22.45000076,21.54000092,20.63999939,19.64999962,18.62000084,17.54000092,16.70999908,15.93999958,15.10000038,14.35000038,13.76000023,13.19999981,12.68000031,12.19999981,11.75,11.31000042,10.82999992,10.28999996,,
40.56999969,41.09000015,41.74000168,42.59000015,43.43999863,44.43999863,45.52000046,46.68999863,47.59999847,48.38999939,49.36999893,50.15999985,50.68999863,51.16999817,51.59000015,51.86000061,52.11999893,52.43000031,53.20999908,54.15000153,,
74.31600189,73.375,72.50700378,71.70999908,71.23000336,70.65200043,70.15399933,69.63999939,68.88600159,68.20500183,67.7460022,67.83599854,67.58399963,67.33999634,67.21199799,67.0739975,66.91500092,66.65299988,66.43000031,66.01499939,64.83699799,64.77899933
68.52400208,67.56199646,66.65799713,65.81099701,65.21299744,64.53600311,63.92100143,63.29299927,62.47600174,61.7159996,61.12900162,61.29999924,61.15800095,61.03699875,61.02600098,61.01200104,60.97299957,60.85300064,60.76900101,60.54100037,59.13600159,58.98500061
63.97000122,63.13999939,62.13000107,60.95999908,59.72999954,58.25999832,56.63999939,54.81999969,53.5,52.24000168,50.86999893,49.68000031,48.81000137,48.02000046,47.36000061,46.75999832,46.27000046,45.83000183,44.86000061,43.72000122,,
0.5,0.519999981,0.540000021,0.550000012,0.569999993,0.600000024,0.620000005,0.639999986,0.670000017,0.699999988,0.730000019,0.769999981,0.810000002,0.850000024,0.899999976,0.949999988,0.99000001,1.039999962,1.070000052,1.100000024,,
53.33000183,53.09999847,52.84000015,51.75999832,49.91999817,47.72999954,45.47999954,43.63999939,42.41999817,40.84000015,39.34999847,37.49000168,36.29000092,34.20999908,32.36000061,31.40999985,30.47999954,29.64999962,28.65999985,27.94000053,,
,,,,,,,,,,,,,,4.37,,,,,6.19,,
,,86.9,,,78.5,,,69.5,,62.5,58.9,54.1,47.3,42.3,37.9,34.2,32,28.1,24.7,,
,,42,,,40.9,,,43,,43.7,42.4,42.2,39.7,39.2,38.6,38.5,39.1,38.5,38.2,,
,,2.3,,,2.4,,,2.1,,2,2.1,2.1,2.5,2.5,2.6,2.7,2.6,2.7,2.8,,
,,22.4,,,22.3,,,22.5,,22.3,22.3,22.4,22.1,22.3,22.3,22.2,22.1,22.2,22,,
32.84735433,33.56034385,36.59514693,39.78974826,44.05093268,48.17227011,52.56694278,59.01760631,72.96259448,82.11556634,89.46375706,109.2109127,124.5251373,139.8531191,149.3085827,155.3019584,165.6437687,189.4467874,218.3763536,235.5672606,,
60.12533951,64.19143677,62.85082245,60.71776581,58.76867676,57.68999481,55.99118423,51.29121017,47.36824799,43.45622253,40.8000145,40.26554108,39.23458862,38.15951538,36.56483459,35.0892868,35.90618515,36.05040741,35.75065613,35.23001862,,
0.9907074,0.97475582,1.11262357,1.25344634,1.29851866,1.36797976,1.38712037,1.43417549,1.73637438,2.14862108,2.19598818,2.33301306,2.54478717,2.68986797,2.79103684,2.97190666,2.89319348,2.87102747,2.91554689,2.99503422,,
0.02547255,0.22134256,0.14548576,0.12766516,0.12344482,0.21010172,0.14492926,0.18071163,0.15566339,0.10555609,0.12173963,0.07550438,0.05628394,0.05544716,0.03018604,0.00859982,0.00161523,0.00044167,0.00064801,0.00066961,,
,,12.27229595,,,,,18.44475365,,,,,,18.82327652,,,23.97979927,,,,,
93,95,92,93,92,92,92,93,93,94,95,95,95,95,94,94,93,93,94,94,95,
2.5,,3,,,2.9,,,2.6,2.6,2.3,,,1.9,,,,1.9,,,,
21.4,21.9,22.1,21.1,20.5,20.8,20.7,20.9,20.5,20.5,20.3,20.7,20.3,19.6,18.8,18.3,18,17.8,17.6,17.4,,
17.8,,21.8,,,11.7,,,9.8,9,9.4,,,8.1,,,,4.8,,,,
13.12912376,13.49134882,14.36520496,16.4711643,18.7369101,21.15726769,23.71607541,26.41296376,29.25110684,32.22411192,35.32940402,38.5387437,41.85739972,45.29026847,48.83494578,52.48634689,56.24054077,60.09072637,64.02449293,68.03605785,69.65580705,
1.5,1.5,1.5,1.6,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,,
3.9,,9.9,,,6.5,,,,,7.5,,,,,,,,,,,
2.460521445,2.414735603,2.250563936,2.090671754,1.935237271,1.784571234,1.639913195,1.51021407,1.385771621,1.266814857,1.153266004,1.046346738,0.945203269,0.84929552,0.758538313,0.672948193,0.592493964,0.517184618,0.447021569,0.381815138,0.321344479,
59,55,51,48,46,44,42,40,40,37,36,34,33,32,31,30,29,29,,,,
,,,,,,,,,,,8.8,,,,,,,,,,10.6
56.99006462,57.7235437,59.84831964,61.94599857,64.01511613,66.05295978,68.04807496,70.00602318,71.93309059,73.82713823,75.68896974,77.50550515,79.28464962,81.03184692,82.74794313,84.43258668,86.08596623,87.70748822,89.29564155,90.85138344,92.37617808,
89.4,90.3,90.1,88.9,89.7,89.8,89.7,90.9,91,92.2,94.1,93.7,95,95.6,96.2,96.5,96.6,,99.6,,,
,,,,,,,,,,,,2732,,,,,,,,,
-1.21E+11,-1.59E+11,-1.24E+11,-84578429300,-42473313490,-1.32E+11,-41002036030,61169329840,1.98E+11,-58286057610,-1.77E+11,-4.55E+11,-1.25E+11,-4.82E+11,81704737050,-3.29E+11,-3.70E+11,-1.09E+11,-4.04E+11,-2.76E+11,-8.12E+11,-1.04E+12
3.58E+12,4.13E+12,4.73E+12,5.83E+12,7.39E+12,8.61E+12,1.06E+13,1.36E+13,1.65E+13,1.76E+13,2.12E+13,2.40E+13,2.62E+13,2.81E+13,3.06E+13,3.13E+13,3.31E+13,3.74E+13,4.09E+13,4.32E+13,4.45E+13,5.13E+13
13523.13182,14512.37426,15786.87753,17323.64199,19021.74822,20975.94787,23626.8708,26955.9992,29519.59136,31887.40839,35015.76258,37958.67366,40954.62478,43589.22274,46969.45427,49684.11422,52772.30526,56304.93615,59641.1929,63068.51735,63996.19869,69046.76882
940,1010,1110,1280,1510,1760,2060,2510,3100,3680,4340,5040,5910,6740,7470,7890,8210,8670,9540,10310,10520,11880
8.57566484,8.097542194,9.513470253,10.42006816,10.45633941,10.92395874,13.26861769,14.68785395,10.07284068,8.559787032,10.34224921,8.998538617,8.627038439,7.144255567,8.436093161,6.396482248,6.826067869,7.341818899,6.42187955,6.122365095,1.712740282,7.98832353
1.20E+12,1.32E+12,1.46E+12,1.65E+12,1.95E+12,2.27E+12,2.75E+12,3.56E+12,4.62E+12,5.09E+12,6.06E+12,7.48E+12,8.51E+12,9.49E+12,1.05E+13,1.10E+13,1.12E+13,1.23E+13,1.38E+13,1.42E+13,1.46E+13,1.76E+13
3.65E+12,4.22E+12,4.75E+12,5.77E+12,7.24E+12,8.54E+12,1.04E+13,1.32E+13,1.60E+13,1.74E+13,2.11E+13,2.43E+13,2.63E+13,2.86E+13,3.06E+13,3.17E+13,3.36E+13,3.76E+13,4.13E+13,4.34E+13,4.53E+13,5.23E+13
3451.679231,3712.338132,4024.355697,4400.825183,4817.211845,5334.646639,5979.781712,6795.174012,7412.874363,8069.354638,8884.588031,9680.0977,10370.72657,11101.93893,11851.40422,12612.35165,13399.13732,14243.53261,15133.99562,15977.76383,16296.7789,17602.69606
2193.892991,2359.568217,2557.887094,2797.171718,3061.827764,3390.71017,3800.759082,4319.023769,4711.635127,5128.895068,5647.058752,6152.686005,6591.650851,7056.410627,7532.771996,8016.431435,8516.513699,9053.212733,9619.192484,10155.49294,10358.25945,11188.30254
4.36E+12,4.72E+12,5.15E+12,5.67E+12,6.24E+12,6.95E+12,7.84E+12,8.96E+12,9.82E+12,1.07E+13,1.19E+13,1.30E+13,1.40E+13,1.51E+13,1.63E+13,1.74E+13,1.86E+13,1.99E+13,2.12E+13,2.25E+13,2.30E+13,2.49E+13
2.77E+12,3.00E+12,3.28E+12,3.60E+12,3.97E+12,4.42E+12,4.98E+12,5.69E+12,6.24E+12,6.83E+12,7.55E+12,8.28E+12,8.93E+12,9.62E+12,1.03E+13,1.11E+13,1.18E+13,1.26E+13,1.35E+13,1.43E+13,1.46E+13,1.58E+13
0.143224373,0.124805757,0.12785466,0.137325739,0.262409606,0.718115016,1.172037347,2.157666829,2.364427171,0.996695652,2.019070561,2.333325619,0.783920252,0.604309413,0.357991126,0.20264105,0.192509333,0.242638775,0.202855916,0.09182191,0.291347518,
58.13055751,59.32051877,59.67768707,61.23120332,65.4879921,68.04447583,70.71627579,76.19656546,82.13635141,81.96424835,87.60451995,94.67918456,96.88636235,98.98237288,100.0029442,100,101.407346,105.6995965,109.3988156,110.8064506,111.3510071,116.2190359
0.14540766,0.755040712,0.21229084,0.17551041,2.43622322,1.808939881,1.801444555,2.055853865,4.956416756,1.713763276,2.743023555,3.534285929,1.782781177,1.083778176,0.792163964,0.40485818,0.414387799,0.538308025,0.573020796,0.441233298,0.350065092,
16.02820076,18.10878659,20.02225234,22.94017369,24.24442311,23.92044191,25.50187338,26.9459777,26.56037473,27.5934399,26.27972401,22.19963884,22.9483882,21.40061849,21.43052987,19.58566759,18.86861057,19.44670303,18.17697642,17.15765497,16.49374069,
800.5824126,877.1916613,969.9142484,1086.4258,1250.163254,1435.428017,1712.860927,2181.630405,2718.533114,3058.791344,3511.188316,4163.076241,4799.854928,5273.57202,5799.901238,6039.919271,6145.894329,6714.785783,7378.394948,7545.859948,7572.281831,
22.11165378,23.879584,25.46351185,28.7757501,31.71036362,31.91338916,33.57600497,34.73350179,35.18852764,32.82803498,32.89923431,29.48590451,27.65951103,25.36808954,24.72461626,22.11163814,21.30796853,21.90738075,20.65036245,19.47871369,18.78840484,
0.850045451,0.800486811,0.740616978,0.686034365,0.639552437,0.602225664,0.551929512,0.510057818,0.499864745,0.500002079,0.489401184,0.487529834,0.484745584,0.487423166,0.483406747,0.490220246,0.487423866,0.477027067,0.468362745,0.46553636,0.474729498,
0.058178682,0.043129931,0.061493346,0.072861052,0.158670212,0.382992157,0.761088837,1.38625809,1.465788713,0.619553858,1.418095855,1.74056401,0.486448953,0.368440864,0.239112619,0.15419964,0.140373886,0.140865857,0.148521751,0.072793271,0.237926988,
1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,
9.776352064,10.25938834,10.48563576,9.539808452,10.12003643,12.35794853,14.1342093,16.07149499,10.47584062,9.586585829,9.668981509,9.488129439,8.014099771,8.299168466,8.341816939,8.776709627,8.096079968,8.269773323,7.983510025,7.181100218,1.947953694,8.178669286
6559.376619,7177.723801,7647.416279,8129.607007,8491.045346,9236.710331,10210.84535,11716.98024,12635.1681,13472.30715,14523.24778,15352.22218,16358.59275,16562.64205,16976.38131,17728.18077,18568.03319,19449.78523,20689.8981,21526.77939,,
14.07878144,14.67817971,15.78306769,27.21135409,26.16887794,25.43907291,25.38655774,24.48659779,24.48659779,24.48659779,24.48659779,24.52693529,24.52693529,24.52693529,24.52693529,24.52693529,24.52693529,24.52693529,24.52693529,24.52693529,24.52693529,
